,C10_stdev,abs_C10-SVEC,above1,above2,above3
137,0.25020693190223525,0.6900000000000004,True,True,False
138,0.21773689794140588,0.3326315789473686,True,False,False
139,0.30834400171206977,0.18052631578947365,False,False,False
140,0.15639020025833492,0.16210526315789464,True,False,False
141,0.3496874126269168,0.24157894736842078,False,False,False
142,0.11828699364468215,0.12263157894736798,True,False,False
143,0.2472799393825804,0.44526315789473614,True,False,False
144,0.19062378366978447,0.30684210526315825,True,False,False
145,0.22248332613784055,0.23473684210526297,True,False,False
146,0.3878286082946495,0.36382352941176466,False,False,False
147,0.2605033364548208,0.33157894736842114,True,False,False
148,0.3423281633587448,0.3513333333333334,True,False,False
149,0.2229064214581373,0.26146853146853144,True,False,False
150,0.47432192290648717,0.45631578947368445,False,False,False
151,0.3612535031902826,0.9026315789473685,True,True,False
152,0.1671081871089218,0.29842105263157914,True,False,False
153,0.2914904229415894,0.05157894736842111,False,False,False
154,0.3986489086664509,0.16884848484848503,False,False,False
155,0.27499465235442194,0.06905228758169968,False,False,False
156,0.4087271641778194,0.06263157894736839,False,False,False
157,0.8853283289266191,0.4476838235294114,False,False,False
158,0.27483952537050116,0.03823529411764759,False,False,False
159,0.5895657039705122,0.24789473684210536,False,False,False
160,0.3345884794033569,0.14238095238095205,False,False,False
161,0.21798519183570506,0.01578947368421052,False,False,False
162,0.34904715745677534,0.12263157894736842,False,False,False
163,0.2511494045221148,0.06473684210526343,False,False,False
164,0.533356844719859,0.19509523809523843,False,False,False
165,0.196191814483111,0.09842105263157902,False,False,False
166,0.4069643719049617,0.25955882352941195,False,False,False
167,0.35431426233109514,0.17210526315789498,False,False,False
168,0.4178493690770577,0.11199999999999988,False,False,False
169,0.17464032301917679,0.09559523809523851,False,False,False
170,0.5648413508534824,0.18444444444444463,False,False,False
171,0.17338056036779406,0.07263157894736816,False,False,False
172,0.29097817899903555,0.024999999999999467,False,False,False
173,0.2564113562729447,0.016315789473684283,False,False,False
174,0.2173403830521681,0.13631578947368395,False,False,False
175,0.4143100020247855,0.23828282828282887,False,False,False
176,0.16166892745751474,0.09263157894736851,False,False,False
177,0.23001144136302162,0.04157894736842105,False,False,False
178,0.5409310794810537,0.11947368421052662,False,False,False
179,0.1845731601885505,0.00947368421052619,False,False,False
180,0.5725112380094025,0.24764705882352978,False,False,False
181,0.4693825731745907,0.04088235294117615,False,False,False
182,0.11664160131743193,0.018421052631579116,False,False,False
183,0.18995228702237105,0.006842105263157872,False,False,False
184,0.4125122299632837,0.22081699346405226,False,False,False
185,0.20017974379182676,0.042631578947367466,False,False,False
186,0.21468322917472826,0.08736842105263087,False,False,False
187,0.273147133840255,0.010526315789473828,False,False,False
188,0.17310882896798374,0.01684210526315777,False,False,False
189,0.3176881100924579,0.003529411764705559,False,False,False
190,0.5059297503415882,0.05684210526315803,False,False,False
191,0.4540791547603554,0.00416666666666643,False,False,False
192,0.3137986466562195,0.02684210526315778,False,False,False
193,0.44118866247608396,0.2229670329670328,False,False,False
194,0.27264610291712854,0.07912087912087928,False,False,False
195,0.5504949563526418,0.24416666666666642,False,False,False
196,0.5465016949325067,0.22296703296703235,False,False,False
197,0.3400499771035202,0.02006535947712429,False,False,False
198,0.14611138905539126,0.027894736842104972,False,False,False
199,0.1603906050828115,0.03210526315789419,False,False,False
200,0.17378988456353894,0.16157894736842104,False,False,False
201,0.16293722107516107,0.03578947368421065,False,False,False
202,0.20289138049878253,0.059473684210526345,False,False,False
203,0.208068252409681,0.031052631578947387,False,False,False
204,0.1470568971322054,0.04210526315789476,False,False,False
205,0.27021898647873505,0.0011111111111103966,False,False,False
206,0.21726233906641107,0.05473684210526297,False,False,False
207,0.30889540991896564,0.1399999999999998,False,False,False
208,0.6325022247608978,0.13684210526315788,False,False,False
209,0.24970157627252268,0.0426315789473688,False,False,False
210,0.18487865468751205,0.021578947368420476,False,False,False
211,0.21333881571902863,0.08894736842105244,False,False,False
212,0.3129785225148134,0.0542105263157896,False,False,False
213,0.6089398100860973,0.23565934065934036,False,False,False
214,0.23551983067944587,0.02935672514619886,False,False,False
215,0.15103347678945592,0.033157894736842164,False,False,False
216,0.23013931120975958,0.033461538461538654,False,False,False
217,0.14798846169658508,0.00210526315789461,False,False,False
218,0.15485892466922144,0.030526315789473513,False,False,False
219,0.4004887124392007,0.19619047619047647,False,False,False
220,0.3917385152464401,0.25126934984520144,False,False,False
221,0.30442064618642645,0.19789473684210535,False,False,False
222,0.2160328110232251,0.15421052631578958,False,False,False
223,0.3855299383100271,0.36263157894736836,False,False,False
224,0.16960738977611398,0.13842105263157878,False,False,False
225,0.29914252455978235,0.31499999999999995,True,False,False
226,0.39214905629484964,0.3076470588235297,False,False,False
227,0.29044430574008867,0.5384210526315789,True,False,False
228,0.25340719144957696,0.1589473684210525,False,False,False
229,0.17827470753034275,0.13631578947368422,False,False,False
230,0.2111317318337879,0.1494736842105262,False,False,False
231,0.19255287114747086,0.23526315789473706,True,False,False
232,0.12180657660924207,0.13421052631579,True,False,False
233,0.13910322642677694,0.1200000000000001,False,False,False
234,0.21187826141635846,0.4389473684210521,True,True,False
235,0.32990306062806496,0.7623529411764706,True,True,False
236,0.20308872258145222,0.35947368421052595,True,False,False
237,0.8360287780017258,0.8216666666666665,False,False,False
238,0.3952754609869926,0.4352631578947369,True,False,False
239,0.3118396319327549,0.2727380952380958,False,False,False
240,0.44427811215011764,0.34052631578947357,False,False,False
241,0.22279346512987125,0.32283625730994114,True,False,False
242,1.0487578283169763,0.7652631578947366,False,False,False
243,0.19602333075129197,0.1489473684210525,False,False,False
244,0.11880250455154258,0.14473684210526327,True,False,False
245,0.3448713727410029,0.4592857142857141,True,False,False
246,0.4768279692726736,0.3500000000000001,False,False,False
247,0.2447949374548191,0.1952631578947368,False,False,False
248,0.37302618944478405,0.4789473684210528,True,False,False
249,0.3366594471173108,0.23124999999999973,False,False,False
250,0.4872059016917537,0.996315789473684,True,True,False
251,0.3525603925703463,0.5678947368421052,True,False,False
252,0.4052900196155834,0.6053333333333337,True,False,False
253,0.19774755009165465,0.8768421052631579,True,True,True
254,0.3787900095633848,0.5157894736842102,True,False,False
255,0.43656286431958913,0.2421052631578947,False,False,False
256,0.31344809395231477,0.24894736842105258,False,False,False
257,0.2875384540771885,0.3152631578947368,True,False,False
258,0.1704105808976407,0.11578947368421066,False,False,False
259,0.12729530064873357,0.23368421052631572,True,False,False
260,0.3664975686635006,0.38325077399380825,True,False,False
261,0.23678153871453617,0.2573684210526316,True,False,False
262,0.30756827797098174,0.37578947368421056,True,False,False
263,0.25571708599578447,0.48,True,False,False
264,0.2709243436828813,0.3342105263157893,True,False,False
265,0.4447902127220577,0.4784558823529408,True,False,False
266,0.388928013904887,0.5578676470588236,True,False,False
267,0.28398009960153364,0.21183333333333332,False,False,False
268,0.3311631106387805,0.3526315789473684,True,False,False
269,0.36602796421617206,0.30055555555555546,False,False,False
270,0.21262629545864697,0.15842105263157924,False,False,False
271,0.10898790103997515,0.19526315789473703,True,False,False
272,0.29898463650411383,0.21736842105263154,False,False,False
273,0.3254892853133589,0.4099999999999997,True,False,False
274,0.6903084317854968,0.5442105263157897,False,False,False
275,0.35622780017010897,0.46105263157894744,True,False,False
276,0.25463194399089994,0.05789473684210533,False,False,False
277,0.1793523110026417,0.001052631578947416,False,False,False
278,0.17888707274513058,0.023157894736841822,False,False,False
279,0.372794881123404,0.06631578947368422,False,False,False
280,0.38906696006626507,0.21526315789473685,False,False,False
281,0.25677942385366453,0.12052631578947404,False,False,False
282,0.13881284467927751,0.040526315789473966,False,False,False
283,0.20315206185002935,0.03263157894736857,False,False,False
284,0.17957715115340891,0.057894736842105554,False,False,False
285,0.20289714503163495,0.011578947368421355,False,False,False
286,0.25412618314346186,0.003684210526315679,False,False,False
287,0.24097511458230123,0.054210526315789376,False,False,False
288,0.1916319571928019,0.08736842105263132,False,False,False
289,0.3883139442490388,0.03263157894736843,False,False,False
290,0.23795547276232976,0.14947368421052554,False,False,False
291,0.34257965309318983,0.1472514619883043,False,False,False
292,0.30984244251116816,0.04894736842105263,False,False,False
293,0.4094472601245848,0.16508771929824562,False,False,False
294,0.27407506792326597,0.017625000000000002,False,False,False
295,0.347803466719336,0.07526315789473692,False,False,False
296,0.20500891436901036,0.05894736842105286,False,False,False
297,0.2560233450612937,0.05842105263157915,False,False,False
298,0.28517153963455727,0.09631578947368416,False,False,False
299,0.4027304469064849,0.011578947368421355,False,False,False
300,0.3844096255739678,0.015263157894737311,False,False,False
301,0.16266422201211603,0.0031578947368418042,False,False,False
302,0.13874753040318394,0.019999999999999574,False,False,False
303,0.1886594754069318,0.01526315789473684,False,False,False
304,0.5170584595086425,0.01890109890109859,False,False,False
305,0.2163384828949453,0.04842105263157906,False,False,False
306,0.37438457436679934,0.1933333333333333,False,False,False
307,0.2007719022302329,0.18157894736842095,False,False,False
308,0.3765222514645757,0.22473684210526312,False,False,False
309,0.2725309146045723,0.1715789473684206,False,False,False
310,0.24343545081489326,0.05157894736842117,False,False,False
311,0.36241474093149745,0.07052631578947363,False,False,False
312,0.3591868659602723,0.11421052631578943,False,False,False
313,0.2628765747784527,0.07947368421052636,False,False,False
314,0.6286084138887229,0.011578947368421244,False,False,False
315,0.1660286031863889,0.03157894736842115,False,False,False
316,0.31448742293021276,0.09578947368421065,False,False,False
317,0.13138043504818475,0.026842105263158444,False,False,False
318,0.217511174681006,0.01789473684210452,False,False,False
319,0.37705693180813077,0.09473684210526317,False,False,False
320,0.224866432089589,0.10368421052631582,False,False,False
321,0.3559658634004569,0.1836842105263159,False,False,False
322,0.3161463869976943,0.09421052631578941,False,False,False
323,0.3088196615070571,0.0024999999999997247,False,False,False
324,0.3980155452604909,0.24052631578947348,False,False,False
325,0.22020856673957323,0.062105263157894774,False,False,False
326,0.17231651823357028,0.05578947368421017,False,False,False
327,0.3422995849368696,0.0989473684210529,False,False,False
328,0.23653196067561913,0.18789473684210523,False,False,False
329,0.1386463379160945,0.06684210526315792,False,False,False
330,0.24689741459426692,0.08875000000000055,False,False,False
331,0.26869731225681265,0.15421052631578958,False,False,False
332,0.18778954252221222,0.005263157894736803,False,False,False
333,0.6050151029964468,0.09157894736842098,False,False,False
334,0.39341584029092275,0.13578947368421052,False,False,False
335,0.4800615213985447,0.13023391812865504,False,False,False
336,0.1921287336459533,0.038947368421052675,False,False,False
337,0.3214013540876216,0.057368421052631624,False,False,False
338,0.21328124364061854,0.05736842105263157,False,False,False
339,0.24589505705680081,0.05415032679738574,False,False,False
340,0.307539756380189,0.17947368421052634,False,False,False
341,0.15724045727327546,0.13105263157894764,False,False,False
342,0.2833838964171006,0.16842105263157892,False,False,False
343,0.18999999999999997,0.08157894736842142,False,False,False
344,0.2464935381049276,0.14105263157894754,False,False,False
345,0.398919593533914,0.020000000000000018,False,False,False
346,0.29061338639312057,0.06368421052631601,False,False,False
347,0.24633690617735143,0.148421052631579,False,False,False
348,0.2278054469002594,0.05578947368421083,False,False,False
349,0.34996153634803484,0.08966666666666612,False,False,False
350,0.25704688174573265,0.08842105263157894,False,False,False
351,0.17097929151992344,0.09736842105263221,False,False,False
352,0.46184856129174146,0.01631578947368406,False,False,False
353,0.1786433606166142,0.027368421052631577,False,False,False
354,0.3263050719801946,0.12666666666666648,False,False,False
355,0.27315462707484506,0.08368421052631536,False,False,False
356,0.4788979795883474,0.12071207430340564,False,False,False
357,0.15624804092339092,0.09421052631578974,False,False,False
358,0.2730464904826873,0.040000000000000015,False,False,False
359,0.22730431465765957,0.036842105263157676,False,False,False
360,0.1794582490661679,0.06736842105263163,False,False,False
361,0.2866197432016546,0.1831578947368424,False,False,False
362,0.622979541214581,0.0874561403508769,False,False,False
363,0.4242157167750558,0.21615384615384592,False,False,False
364,0.2549337719294473,0.06473684210526276,False,False,False
365,0.17190859228835567,0.08564102564102549,False,False,False
366,0.3053298475247281,0.14000000000000004,False,False,False
367,0.4009046786999483,0.0057894736842105665,False,False,False
368,0.5148640279921112,0.03849673202614379,False,False,False
369,0.29441617203024223,0.09996323529411755,False,False,False
370,0.3089266458475537,0.006842105263157983,False,False,False
371,0.14818196495134656,0.024210526315789238,False,False,False
372,0.15468511686686906,0.023684210526315752,False,False,False
373,0.19164111195010763,0.0742105263157895,False,False,False
374,0.31548639695978437,0.12095588235294108,False,False,False
375,0.4804181865697094,0.4700000000000001,False,False,False
376,0.44239405511376395,0.4883333333333333,True,False,False
377,0.1959934955359428,0.7068421052631573,True,True,False
378,0.28569398424114384,0.23684210526315796,False,False,False
379,0.4074611164313826,0.49250773993808017,True,False,False
380,0.21684203429284027,0.21631578947368402,False,False,False
381,0.4759464255564905,0.5273333333333337,True,False,False
382,0.3471471029853354,0.39157894736842114,True,False,False
383,0.16648586684655584,0.2110526315789476,True,False,False
384,0.1597036729630685,0.14000000000000012,False,False,False
385,0.1794810583108916,0.16421052631578947,False,False,False
386,0.2151511096880516,0.3957272727272729,True,False,False
387,0.3603432706840419,0.5476704545454552,True,False,False
388,0.3729650341073097,0.4806250000000003,True,False,False
389,0.2762524953307582,0.21544891640866815,False,False,False
390,0.22979395805350222,0.25578947368421057,True,False,False
391,0.21970474605387225,0.23315789473684206,True,False,False
392,0.24924297146264607,0.32074303405572757,True,False,False
393,0.6660352217913604,0.5479861111111108,False,False,False
394,0.15623681230896846,0.2347368421052629,True,False,False
395,0.17809419939922,0.1673684210526314,False,False,False
396,0.45926131165269335,0.3719166666666667,False,False,False
397,0.33430524973443054,0.37199999999999944,True,False,False
398,0.5467419736167014,0.5487499999999998,True,False,False
399,0.14544949486180953,0.4249999999999998,True,True,False
400,0.43565704266490335,0.31352941176470583,False,False,False
401,0.24599886417719613,0.22235294117647064,False,False,False
402,0.185976166491634,0.16263157894736802,False,False,False
403,0.19126387882982304,0.23684210526315752,True,False,False
404,0.2157131515292706,0.1763157894736842,False,False,False
405,0.16440038132594753,0.24578947368421078,True,False,False
406,0.2525866188063018,0.17105263157894735,False,False,False
407,0.22464787260658997,0.4105263157894734,True,False,False
408,0.09200813592298994,0.2773684210526317,True,True,False
409,0.34536936748935915,0.29676470588235304,False,False,False
410,0.29082359356334797,0.1952631578947368,False,False,False
411,0.2874764165257378,0.35315789473684234,True,False,False
412,0.16902541419347222,0.12736842105263246,False,False,False
413,0.7447912694760319,0.3947368421052635,False,False,False
414,0.17346317673849548,0.21842105263157885,True,False,False
415,0.293676270124072,0.31833333333333313,True,False,False
416,0.20833929816022412,0.14315789473684148,False,False,False
417,0.3969643582922603,0.3288011695906432,False,False,False
418,0.17220465860261866,0.4897692307692312,True,True,False
419,0.22579035973598963,0.5521052631578948,True,True,False
420,0.30129156673749513,0.37578947368421056,True,False,False
421,0.18712037592875688,0.1205263157894737,False,False,False
422,0.16767589176253864,0.28000000000000025,True,False,False
423,0.18341943751543763,0.23263157894736852,True,False,False
424,0.2762012572435614,0.4221052631578952,True,False,False
425,0.22266855761356974,0.5021052631578944,True,True,False
426,0.3183253771719025,0.3508169934640524,True,False,False
427,0.14178890495116842,0.21947368421052627,True,False,False
428,0.19855913727187688,0.13000000000000012,False,False,False
429,0.14082463899250167,0.1789473684210523,True,False,False
430,0.14362271888568665,0.2905263157894744,True,True,False
431,0.18992919579465573,0.23157894736842133,True,False,False
432,0.1360899255501939,0.155263157894737,True,False,False
433,0.11097916141783487,0.21526315789473704,True,False,False
434,0.1779217253481912,0.27315789473684204,True,False,False
435,0.21449110179337982,0.23631578947368415,True,False,False
436,0.14777491972789158,0.16578947368420982,True,False,False
437,0.11290424447757769,0.15473684210526262,True,False,False
438,0.144935960853537,0.16105263157894667,True,False,False
439,0.16936413589162191,0.27210526315789485,True,False,False
440,0.575665216229425,0.4177089783281735,False,False,False
441,0.14947666993146846,0.2505263157894735,True,False,False
442,0.3973030425284196,0.40157894736842126,True,False,False
443,0.20640334101289773,0.1847368421052631,False,False,False
444,0.23896218105928013,0.3731578947368419,True,False,False
445,0.23006863964340818,0.20736842105263165,False,False,False
446,0.19229606802474614,0.30368421052631556,True,False,False
447,0.22640593879756557,0.2957894736842106,True,False,False
448,0.11955081622815761,0.255789473684211,True,True,False
449,0.12489293660585896,0.16789473684210465,True,False,False
450,0.19265306817791034,0.24736842105263168,True,False,False
451,0.47822435050064604,0.444934640522876,False,False,False
452,0.2180978373727412,0.3031578947368423,True,False,False
453,0.13741983308938993,0.1468421052631581,True,False,False
454,0.3653968187667145,0.3699999999999999,True,False,False
455,0.14921431660769602,0.14631578947368373,False,False,False
456,0.206560527356967,0.15315789473684227,False,False,False
457,0.13370780746754388,0.0042105263157901085,False,False,False
458,0.2579534841788341,0.04784615384615387,False,False,False
459,0.32707904511659863,0.12947368421052619,False,False,False
460,0.22142415173318433,0.12157894736842112,False,False,False
461,0.26842839113922107,0.045263157894737005,False,False,False
462,0.443496302789815,0.24803921568627407,False,False,False
463,0.24140911866186707,0.00894736842105237,False,False,False
464,0.34629534769652526,0.1585139318885449,False,False,False
465,0.2821854974493909,0.20321637426900585,False,False,False
466,0.46762245480079134,0.19248538011695904,False,False,False
467,0.30941111501566665,0.11533333333333329,False,False,False
468,0.8400010822503851,0.26655844155844144,False,False,False
469,0.32971641855792777,0.0707083333333336,False,False,False
470,0.4686102384237412,0.0648571428571425,False,False,False
471,0.1613847243073708,0.16052631578947363,False,False,False
472,0.24738858322709867,0.0471666666666668,False,False,False
473,0.5223617182622424,0.41611111111111143,False,False,False
474,0.2274895935015823,0.04249999999999998,False,False,False
475,0.31706069668143505,0.21263157894736873,False,False,False
476,0.30730673097181715,0.1268421052631581,False,False,False
477,0.3819838948259897,0.03210526315789486,False,False,False
478,0.3990091895349446,0.35916666666666675,False,False,False
479,0.25513097198399315,0.1431578947368417,False,False,False
480,0.3084435554531571,0.025789473684210584,False,False,False
481,0.3281848003151498,0.10315789473684212,False,False,False
482,0.2442759919310904,0.06263157894736826,False,False,False
483,0.16452661136713786,0.09947368421052571,False,False,False
484,0.36967031305053044,0.0057894736842105665,False,False,False
485,0.562479205964858,0.16399999999999992,False,False,False
486,0.4279564604327685,0.3573976608187137,False,False,False
487,0.23966594685493256,0.2136842105263158,False,False,False
488,0.21813135159739785,0.054210526315789376,False,False,False
489,0.3724240502473147,0.10666666666666667,False,False,False
490,0.4154470483707881,0.18812500000000032,False,False,False
491,0.411613549686735,0.0006666666666665932,False,False,False
492,0.2864605542178661,0.13947368421052597,False,False,False
493,0.3598282418548656,0.20181818181818167,False,False,False
494,0.9206548013006257,0.16684210526315768,False,False,False
495,0.33521660972958434,0.23421052631578948,False,False,False
496,0.25179124371065154,0.2873684210526316,True,False,False
497,0.44739770437760734,0.10157894736842107,False,False,False
498,0.42282158795181596,0.14695238095238095,False,False,False
499,0.3502588850403478,0.0857894736842105,False,False,False
500,0.4835286961494633,0.0006250000000007638,False,False,False
501,0.380449494915972,0.27195804195804163,False,False,False
502,0.18642528252603585,0.20157894736842108,True,False,False
503,0.5685888965969467,0.06145454545454543,False,False,False
504,0.31739528364780617,0.13099415204678322,False,False,False
505,0.20591402282341445,0.006842105263157761,False,False,False
506,0.30846658487902395,0.12637426900584714,False,False,False
507,0.41624857812114957,0.03371212121212119,False,False,False
508,0.17486502731472,0.044736842105263075,False,False,False
509,0.4441596309636635,0.03823529411764737,False,False,False
510,0.3344813563978982,0.17842105263157898,False,False,False
511,0.2638431102249722,0.057678571428572134,False,False,False
512,0.21258641173918036,0.10315789473684278,False,False,False
513,0.14526040339790344,0.036315789473684745,False,False,False
514,0.20009939050849543,0.06631578947368388,False,False,False
515,0.29350871949748375,0.005789473684210525,False,False,False
516,0.4434951053808058,0.1166666666666667,False,False,False
517,0.4717963680079543,0.2536842105263156,False,False,False
518,0.2868869003061162,0.10473684210526318,False,False,False
519,0.34612507002897674,0.031538461538461515,False,False,False
520,0.3911715795892674,0.13105263157894753,False,False,False
521,0.3865945642955384,0.0753409090909094,False,False,False
522,0.3045618077449011,0.166842105263158,False,False,False
523,0.2998112151102462,0.2277399380804952,False,False,False
524,0.361111919191015,0.20727272727272728,False,False,False
525,0.5058743159416297,0.11222222222222222,False,False,False
526,0.4039301713580373,0.1820220588235293,False,False,False
527,0.45609517320132203,0.04507739938080535,False,False,False
528,0.3139629393299905,0.03785714285714281,False,False,False
529,0.473601357276386,0.1294736842105263,False,False,False
530,0.39627431576287314,0.1799999999999995,False,False,False
531,0.31311491880929654,0.14733333333333354,False,False,False
532,0.31683089840136835,0.05700000000000005,False,False,False
533,0.22967559119981049,0.1505263157894734,False,False,False
534,0.4582562933657941,0.017368421052631478,False,False,False
535,0.19323500221717427,0.06368421052631579,False,False,False
536,0.25684773745142886,0.07263157894736844,False,False,False
537,0.3194851486906991,0.05947368421052632,False,False,False
